id,symbol,date,zero_balance_addresses_all_time,unique_addresses_all_time,new_addresses,active_addresses,total_addresses_all_time,transaction_count,transaction_count_all_time,large_transaction_count,average_transaction_value,block_height,hashrate,difficulty,block_time,block_size,current_supply
1182,BTC,2009-09-01,1272,22099,78,78,22099,78,22162,0,50.0,22017,4.07788606261483e-06,1.0,1053.23376623377,215,1100900.0
1182,BTC,2009-09-02,1272,22165,66,66,22165,66,22228,0,50.0,22083,3.37316040066213e-06,1.0,1273.27692307692,215,1104200.0
1182,BTC,2009-09-03,1286,22226,61,76,22226,62,22290,0,60.4838709677419,22144,3.02661418021235e-06,1.0,1419.06666666667,242,1107250.0
1182,BTC,2009-09-04,1286,22290,64,64,22290,64,22354,0,50.0,22208,3.25317631076646e-06,1.0,1320.23809523809,215,1110450.0
1182,BTC,2009-09-05,1286,22366,76,76,22366,76,22430,0,50.0,22284,3.77913989464669e-06,1.0,1136.49333333333,215,1114250.0
1182,BTC,2009-09-06,1286,22434,68,68,22434,68,22498,0,50.0,22352,3.53096198426936e-06,1.0,1216.37313432836,215,1117650.0
1182,BTC,2009-09-07,1299,22512,78,92,22512,79,22577,0,57.5949367088608,22430,3.84343818180973e-06,1.0,1117.48051948052,235,1121550.0
1182,BTC,2009-09-08,1299,22581,69,69,22581,69,22646,0,50.0,22499,3.45413854183766e-06,1.0,1243.42647058824,215,1125000.0
1182,BTC,2009-09-09,1299,22635,54,54,22635,54,22700,0,50.0,22553,2.69213253725977e-06,1.0,1595.37735849057,215,1127700.0
1182,BTC,2009-09-10,1299,22702,67,67,22702,67,22767,0,50.0,22620,3.32845466489755e-06,1.0,1290.37878787879,215,1131050.0
1182,BTC,2009-09-11,1299,22769,67,67,22769,67,22834,0,50.0,22687,3.30601730212379e-06,1.0,1299.13636363636,215,1134400.0
1182,BTC,2009-09-12,1299,22838,69,69,22838,69,22903,0,50.0,22756,3.48967375768293e-06,1.0,1230.76470588235,215,1137850.0
1182,BTC,2009-09-13,1299,22913,75,75,22913,75,22978,0,50.0,22831,3.74986821034251e-06,1.0,1145.36486486487,215,1141600.0
1182,BTC,2009-09-14,1299,22987,74,74,22987,74,23052,0,50.0,22905,3.79887575403778e-06,1.0,1130.58904109589,215,1145300.0
1182,BTC,2009-09-15,1299,23031,44,44,23031,44,23096,0,50.0,22949,2.33930680610022e-06,1.0,1836.0,215,1147500.0
1182,BTC,2009-09-16,1300,23103,72,74,23103,73,23169,0,49.3287671232877,23021,3.70035649038333e-06,1.0,1160.69014084507,218,1151100.0
1182,BTC,2009-09-17,1400,23187,84,186,23187,85,23254,0,108.823529411765,23105,4.24489795744174e-06,1.0,1011.79518072289,354,1155300.0
1182,BTC,2009-09-18,1400,23265,78,78,23265,78,23332,0,50.0,23183,3.90769909125498e-06,1.0,1099.1038961039,215,1159200.0
1182,BTC,2009-09-19,1400,23339,74,74,23339,74,23406,0,50.0,23257,3.63478144434784e-06,1.0,1181.6301369863,215,1162900.0
1182,BTC,2009-09-20,1400,23417,78,78,23417,78,23484,0,50.0,23335,3.8992675948782e-06,1.0,1101.48051948052,215,1166800.0
1182,BTC,2009-09-21,1408,23486,69,78,23486,70,23554,0,55.0,23404,3.43917024208382e-06,1.0,1248.83823529412,229,1170250.0
1182,BTC,2009-09-22,1448,23511,25,66,23511,26,23580,0,125.0,23429,1.2779312815859e-06,1.0,3360.875,399,1171500.0
1182,BTC,2009-09-23,1448,23547,36,36,23547,36,23616,0,50.0,23465,1.77091188502091e-06,1.0,2425.28571428571,215,1173300.0
1182,BTC,2009-09-24,1448,23644,97,97,23644,97,23713,0,50.0,23562,4.86601435570137e-06,1.0,882.645833333333,215,1178150.0
1182,BTC,2009-09-25,1474,23735,91,119,23735,93,23806,0,62.9032258064516,23653,4.55114626227424e-06,1.0,943.711111111111,249,1182700.0
1182,BTC,2009-09-26,1474,23835,100,100,23835,100,23906,0,50.0,23753,4.99285787445104e-06,1.0,860.222222222222,215,1187700.0
1182,BTC,2009-09-27,1490,23922,87,104,23922,88,23994,0,58.5227272727273,23840,4.28326303074158e-06,1.0,1002.73255813954,237,1192050.0
1182,BTC,2009-09-28,1490,24007,85,85,24007,85,24079,0,50.0,23925,4.212522218299e-06,1.0,1019.57142857143,215,1196300.0
1182,BTC,2009-09-29,1533,24095,88,133,24095,90,24169,0,72.7777777777778,24013,4.44804126790944e-06,1.0,965.586206896552,272,1200700.0
1182,BTC,2009-09-30,1533,24180,85,85,24180,85,24254,0,50.0,24098,4.31758320804212e-06,1.0,994.761904761905,215,1204950.0
1182,BTC,2009-10-01,1533,24262,82,82,24262,82,24336,0,50.0,24180,4.1229731446924e-06,1.0,1041.71604938272,215,1209050.0
1182,BTC,2009-10-02,1543,24334,72,83,24334,73,24409,0,56.1643835616438,24252,3.63719797251909e-06,1.0,1180.84507042253,232,1212650.0
1182,BTC,2009-10-03,1543,24392,58,58,24392,58,24467,0,50.0,24310,2.91649058114628e-06,1.0,1472.64912280702,215,1215550.0
1182,BTC,2009-10-04,1543,24445,53,53,24445,53,24520,0,50.0,24363,2.67004159663343e-06,1.0,1608.57692307692,215,1218200.0
1182,BTC,2009-10-05,1543,24500,55,55,24500,55,24575,0,50.0,24418,2.7637154158653e-06,1.0,1554.05555555556,215,1220950.0
1182,BTC,2009-10-06,1557,24544,44,58,24544,45,24620,0,67.7777777777778,24461,2.35571173923604e-06,1.0,1823.21428571429,259,1223100.0
1182,BTC,2009-10-07,1557,24604,60,60,24604,60,24680,0,50.0,24521,3.07304232917779e-06,1.0,1397.62711864407,215,1226100.0
1182,BTC,2009-10-08,1557,24674,70,70,24674,70,24750,0,50.0,24591,3.50630316403218e-06,1.0,1224.92753623188,215,1229600.0
1182,BTC,2009-10-09,1557,24753,79,79,24753,79,24829,0,50.0,24671,3.98282606836042e-06,1.0,1078.37179487179,215,1233550.0
1182,BTC,2009-10-10,1557,24830,77,77,24830,77,24906,0,50.0,24747,3.83677552419014e-06,1.0,1119.42105263158,215,1237400.0
1182,BTC,2009-10-11,1557,24904,74,74,24904,74,24980,0,50.0,24821,3.66533332485387e-06,1.0,1171.78082191781,215,1241100.0
1182,BTC,2009-10-12,1629,24962,58,132,24962,59,25039,0,134.745762711864,24879,2.93621905168092e-06,1.0,1462.75438596491,364,1244000.0
1182,BTC,2009-10-13,1629,25019,57,57,25019,57,25096,0,50.0,24936,2.81907884122928e-06,1.0,1523.53571428571,215,1246850.0
1182,BTC,2009-10-14,1629,25088,69,69,25088,69,25165,0,50.0,25005,3.48264122927225e-06,1.0,1233.25,215,1250300.0
1182,BTC,2009-10-15,1629,25159,71,71,25159,71,25236,0,50.0,25076,3.53653261563074e-06,1.0,1214.45714285714,215,1253850.0
1182,BTC,2009-10-16,1709,25220,61,141,25220,61,25297,0,208.196721311475,25136,3.00732323543234e-06,1.0,1428.16949152542,372,1256850.0
1182,BTC,2009-10-17,1709,25277,57,57,25277,57,25354,0,50.0,25193,2.83914499883138e-06,1.0,1512.76785714286,215,1259700.0
1182,BTC,2009-10-18,1716,25351,74,82,25351,75,25429,0,54.0,25267,3.69592385665787e-06,1.0,1162.08219178082,226,1263400.0
1182,BTC,2009-10-19,1716,25463,112,112,25463,112,25541,0,50.0,25379,5.56771739723916e-06,1.0,771.405405405405,215,1269000.0
1182,BTC,2009-10-20,1816,25558,95,197,25558,96,25637,0,102.082083333333,25474,4.70341374726517e-06,1.0,913.159574468085,337,1273750.0
1182,BTC,2009-10-21,1834,25638,80,99,25638,81,25718,0,60.4908641975309,25554,4.02412818748295e-06,1.0,1067.30379746835,241,1277750.0
1182,BTC,2009-10-22,1873,25729,91,130,25729,91,25809,0,180.769230769231,25644,4.44556712617317e-06,1.0,966.123595505618,268,1282250.0
1182,BTC,2009-10-23,1873,25818,89,89,25818,89,25898,0,50.0,25733,4.53490499673642e-06,1.0,947.090909090909,215,1286700.0
1182,BTC,2009-10-24,1880,25881,63,70,25881,63,25961,0,243.650793650794,25795,3.14219413828422e-06,1.0,1366.86885245902,230,1289800.0
1182,BTC,2009-10-25,1880,25957,76,76,25957,76,26037,0,50.0,25871,3.87250303190594e-06,1.0,1109.09333333333,215,1293600.0
1182,BTC,2009-10-26,1880,26028,71,71,26028,71,26108,0,50.0,25942,3.55510016460127e-06,1.0,1208.11428571429,215,1297150.0
1182,BTC,2009-10-27,1896,26093,65,81,26093,65,26173,0,249.230769230769,26006,3.2558381321429e-06,1.0,1319.15873015873,245,1300350.0
1182,BTC,2009-10-28,1896,26159,66,66,26159,66,26239,0,50.0,26072,3.46988259719598e-06,1.0,1237.78461538461,215,1303650.0
1182,BTC,2009-10-29,1937,26205,46,89,26205,48,26287,0,90.625,26118,2.24303702527679e-06,1.0,1914.8,319,1305950.0
1182,BTC,2009-10-30,1937,26265,60,60,26265,60,26347,0,50.0,26178,3.01605692189769e-06,1.0,1424.03389830508,215,1308950.0
1182,BTC,2009-10-31,1937,26311,46,46,26311,46,26393,0,50.0,26224,2.2711609809751e-06,1.0,1891.08888888889,215,1311250.0
1182,BTC,2009-11-01,1937,26336,25,25,26336,25,26418,0,50.0,26249,1.20056389084429e-06,1.0,3577.45833333333,215,1312500.0
1182,BTC,2009-11-02,1937,26369,33,33,26369,33,26451,0,50.0,26282,1.64927403876015e-06,1.0,2604.15625,215,1314150.0
1182,BTC,2009-11-03,1937,26431,62,62,26431,62,26513,0,50.0,26344,3.15194722219415e-06,1.0,1362.63934426229,215,1317250.0
1182,BTC,2009-11-04,1978,26495,64,105,26495,64,26577,0,291.40625,26407,3.12540900167838e-06,1.0,1374.20967741936,294,1320400.0
1182,BTC,2009-11-05,1978,26552,57,57,26552,57,26634,0,50.0,26464,2.92206592771319e-06,1.0,1469.83928571429,215,1323250.0
1182,BTC,2009-11-06,1978,26614,62,62,26614,62,26696,0,50.0,26526,3.11744273694982e-06,1.0,1377.72131147541,215,1326350.0
1182,BTC,2009-11-07,1978,26683,69,69,26683,69,26765,0,50.0,26595,3.49790737323193e-06,1.0,1227.86764705882,215,1329800.0
1182,BTC,2009-11-08,1978,26756,73,73,26756,73,26838,0,50.0,26668,3.60580736362682e-06,1.0,1191.125,215,1333450.0
1182,BTC,2009-11-09,1978,26820,64,64,26820,64,26902,0,50.0,26732,3.16763956928624e-06,1.0,1355.88888888889,215,1336650.0
1182,BTC,2009-11-10,1978,26898,78,78,26898,78,26980,0,50.0,26810,3.9004172922431e-06,1.0,1101.15584415584,215,1340550.0
1182,BTC,2009-11-11,2029,26963,65,116,26963,73,27053,0,1276.71232876712,26874,3.25791580956968e-06,1.0,1318.31746031746,331,1343750.0
1182,BTC,2009-11-12,2029,27029,66,66,27029,66,27119,0,50.0,26940,3.27925568510448e-06,1.0,1309.73846153846,215,1347050.0
1182,BTC,2009-11-13,2040,27110,81,93,27110,83,27202,0,55.421686746988,27020,4.12636104956949e-06,1.0,1040.86075949367,238,1351050.0
1182,BTC,2009-11-14,2040,27189,79,79,27189,79,27281,0,50.0,27099,4.06355315358676e-06,1.0,1056.94871794872,215,1355000.0
1182,BTC,2009-11-15,2040,27285,96,96,27285,96,27377,0,50.0,27195,4.83592965901414e-06,1.0,888.136842105263,215,1359800.0
1182,BTC,2009-11-16,2040,27382,97,97,27382,97,27474,0,50.0,27292,4.84053604620803e-06,1.0,887.291666666667,215,1364650.0
1182,BTC,2009-11-17,2040,27474,92,92,27474,92,27566,0,50.0,27384,4.56452507341228e-06,1.0,940.945054945055,215,1369250.0
1182,BTC,2009-11-18,2040,27553,79,79,27553,79,27645,0,50.0,27463,3.91117109636444e-06,1.0,1098.12820512821,215,1373200.0
1182,BTC,2009-11-19,2122,27625,72,153,27625,72,27717,0,664.583333333333,27533,3.46578967376152e-06,1.0,1239.24637681159,375,1376700.0
1182,BTC,2009-11-20,2122,27711,86,86,27711,86,27803,0,50.0,27619,4.34439113395928e-06,1.0,988.623529411765,215,1381000.0
1182,BTC,2009-11-21,2122,27784,73,73,27784,73,27876,0,50.0,27692,3.61537687132602e-06,1.0,1187.97222222222,215,1384650.0
1182,BTC,2009-11-22,2122,27890,106,106,27890,106,27982,0,50.0,27798,5.27186989093205e-06,1.0,814.695238095238,215,1389950.0
1182,BTC,2009-11-23,2122,27986,96,96,27986,96,28078,0,50.0,27894,4.74874762133097e-06,1.0,904.442105263158,215,1394750.0
1182,BTC,2009-11-24,2122,28079,93,93,28079,93,28171,0,50.0,27987,4.65381705924198e-06,1.0,922.891304347826,215,1399400.0
1182,BTC,2009-11-25,2122,28169,90,90,28169,90,28261,0,50.0,28077,4.52032318323617e-06,1.0,950.14606741573,215,1403900.0
1182,BTC,2009-11-26,2122,28253,84,84,28253,84,28345,0,50.0,28161,4.16899337568415e-06,1.0,1030.21686746988,215,1408100.0
1182,BTC,2009-11-27,2122,28327,74,74,28327,74,28419,0,50.0,28235,3.6361303606527e-06,1.0,1181.19178082192,215,1411800.0
1182,BTC,2009-11-28,2122,28398,71,71,28398,71,28490,0,50.0,28306,3.51910515515082e-06,1.0,1220.47142857143,215,1415350.0
1182,BTC,2009-11-29,2122,28458,60,60,28458,60,28550,0,50.0,28366,2.94706135330581e-06,1.0,1457.37288135593,215,1418350.0
1182,BTC,2009-11-30,2122,28533,75,75,28533,75,28625,0,50.0,28441,3.75385427503041e-06,1.0,1144.14864864865,215,1422100.0
1182,BTC,2009-12-01,2286,28608,75,240,28608,74,28699,0,185.135135135135,28514,3.69693647485265e-06,1.0,1161.76388888889,483,1425750.0
1182,BTC,2009-12-02,2286,28702,94,94,28702,94,28793,0,50.0,28608,4.69246444547826e-06,1.0,915.290322580645,215,1430450.0
1182,BTC,2009-12-03,2286,28790,88,88,28790,88,28881,0,50.0,28696,4.63278807220789e-06,1.0,927.080459770115,215,1434850.0
1182,BTC,2009-12-04,2286,28826,36,36,28826,36,28917,0,50.0,28732,1.80871190768972e-06,1.0,2374.6,215,1436650.0
1182,BTC,2009-12-05,2304,28892,66,84,28892,65,28982,0,63.0769230769231,28796,3.20046057895795e-06,1.0,1341.98412698413,249,1439850.0
1182,BTC,2009-12-06,2307,28997,105,107,28997,105,29087,0,50.3809523809524,28899,5.25939617979255e-06,1.0,816.627450980392,220,1445000.0
1182,BTC,2009-12-07,2307,29109,112,112,29109,112,29199,0,50.0,29011,5.69318202815892e-06,1.0,754.405405405405,215,1450600.0
1182,BTC,2009-12-08,2337,29214,105,136,29214,107,29306,0,63.0841121495327,29116,5.33077858010311e-06,1.0,805.692307692307,249,1455850.0
1182,BTC,2009-12-09,2352,29321,107,119,29321,109,29415,0,65.6422018348624,29212,4.92524284634791e-06,1.0,872.031578947369,263,1460650.0
1182,BTC,2009-12-10,2352,29425,104,104,29425,104,29519,0,50.0,29316,5.18254020018744e-06,1.0,828.73786407767,215,1465850.0
1182,BTC,2009-12-11,2352,29537,112,112,29537,112,29631,0,50.0,29428,5.72854978077912e-06,1.0,749.747747747748,215,1471450.0
1182,BTC,2009-12-12,2418,29647,110,178,29647,112,29743,0,95.5357142857143,29538,5.50462021310569e-06,1.0,780.247706422018,286,1476950.0
1182,BTC,2009-12-13,2418,29761,114,114,29761,114,29857,0,50.0,29652,5.65614647516491e-06,1.0,759.345132743363,215,1482650.0
1182,BTC,2009-12-14,2749,29868,107,437,29868,107,29964,0,351.828971962617,29754,5.07958754664574e-06,1.0,845.534653465347,591,1487750.0
1182,BTC,2009-12-15,2754,29979,111,119,29979,112,30076,0,97.8482142857143,29864,5.51733550888027e-06,1.0,778.449541284404,226,1493250.0
1182,BTC,2009-12-16,2771,30116,137,154,30116,137,30213,0,55.8394160583942,30000,6.81316269649719e-06,1.0,630.392592592592,230,1500050.0
1182,BTC,2009-12-17,2777,30288,172,179,30288,172,30385,0,50.8691860465116,30169,8.36197132608645e-06,1.0,513.630952380952,224,1508500.0
1182,BTC,2009-12-18,2777,30513,225,225,30513,225,30610,0,50.0,30394,1.12030447890447e-05,1.0,383.375,215,1519750.0
1182,BTC,2009-12-19,2778,30711,198,200,30711,199,30809,0,50.0,30592,9.88179060897189e-06,1.0,434.634517766497,216,1529650.0
1182,BTC,2009-12-20,2778,30886,175,175,30886,175,30984,0,50.0,30767,8.90032048095657e-06,1.0,482.563218390805,215,1538400.0
1182,BTC,2009-12-21,2779,31062,176,177,31062,176,31160,0,50.0,30942,8.72869067479589e-06,1.0,492.051724137931,216,1547150.0
1182,BTC,2009-12-22,2779,31224,162,162,31224,162,31322,0,50.0,31104,8.08514059649697e-06,1.0,531.217391304348,215,1555250.0
1182,BTC,2009-12-23,2779,31378,154,154,31378,154,31476,0,50.0,31258,7.61942855489077e-06,1.0,563.686274509804,215,1562950.0
1182,BTC,2009-12-24,2779,31532,154,154,31532,154,31630,0,50.0,31412,7.64931840581093e-06,1.0,561.483660130719,215,1570650.0
1182,BTC,2009-12-25,2779,31682,150,151,31682,150,31780,0,50.0,31561,7.48111241653328e-06,1.0,574.108108108108,217,1578100.0
1182,BTC,2009-12-26,2779,31856,174,174,31856,174,31954,0,50.0,31735,8.64329318809762e-06,1.0,496.913294797688,215,1586800.0
1182,BTC,2009-12-27,2784,32024,168,173,32024,168,32122,0,51.1904761904762,31902,8.45345709196111e-06,1.0,508.072289156626,219,1595150.0
1182,BTC,2009-12-28,2784,32161,137,137,32161,137,32259,0,50.0,32039,6.97976450650639e-06,1.0,615.345588235294,215,1602000.0
1182,BTC,2009-12-29,2784,32332,171,171,32332,171,32430,0,50.0,32210,8.71450069009966e-06,1.0,492.85294117647,215,1610550.0
1182,BTC,2009-12-30,2784,32473,141,141,32473,141,32571,0,50.0,32351,7.84760445128277e-06,1.12452734251087,615.45,215,1617600.0
1182,BTC,2009-12-31,2784,32611,138,138,32611,138,32709,0,50.0,32489,8.48869479313175e-06,1.18289953431284,598.503649635036,215,1624500.0
1182,BTC,2010-01-01,2786,32745,134,136,32745,134,32843,0,50.0,32622,7.80453628383825e-06,1.18289953431284,650.969465648855,217,1631100.0
1182,BTC,2010-01-02,2786,32871,126,126,32871,126,32969,0,50.0,32747,7.59192291441614e-06,1.18289953431284,669.2,215,1637400.0
1182,BTC,2010-01-03,2786,33057,186,186,33057,186,33155,0,50.0,32933,1.12953244240611e-05,1.18289953431284,449.789189189189,215,1646700.0
1182,BTC,2010-01-04,2868,33240,183,266,33240,183,33338,0,163.138524590164,33114,1.0636480297974e-05,1.18289953431284,477.65,269,1655750.0
1182,BTC,2010-01-05,2868,33438,198,198,33438,198,33536,0,50.0,33312,1.16107866315063e-05,1.18289953431284,437.568527918782,215,1665650.0
1182,BTC,2010-01-06,2868,33601,163,163,33601,163,33699,0,50.0,33475,9.67523716507012e-06,1.18289953431284,525.104938271605,215,1673800.0
1182,BTC,2010-01-07,2868,33755,154,154,33755,154,33853,0,50.0,33629,9.03785466987656e-06,1.18289953431284,562.137254901961,215,1681500.0
1182,BTC,2010-01-08,2868,33908,153,153,33908,153,34006,0,50.0,33782,8.9632556267439e-06,1.18289953431284,566.815789473684,215,1689150.0
1182,BTC,2010-01-09,2868,34059,151,151,34059,151,34157,0,50.0,33933,8.90807867010826e-06,1.18289953431284,570.326666666667,215,1696700.0
1182,BTC,2010-01-10,2868,34249,190,190,34249,190,34347,0,50.0,34123,1.12170986987355e-05,1.18289953431284,452.925925925926,215,1706200.0
1182,BTC,2010-01-11,2868,34408,159,159,34408,159,34506,0,50.0,34282,9.56345899624876e-06,1.1913510347535,535.037974683544,215,1714150.0
1182,BTC,2010-01-12,3082,34567,159,375,34567,161,34667,0,116.458881987578,34441,1.05786266939071e-05,1.30506213159152,529.860759493671,372,1722100.0
1182,BTC,2010-01-13,3082,34733,166,168,34733,166,34833,0,49.7469879518072,34605,1.06537869986787e-05,1.30506213159152,526.122699386503,218,1730300.0
1182,BTC,2010-01-14,3091,34878,145,155,34878,145,34978,0,52.1034482758621,34748,9.55026616555372e-06,1.30506213159152,586.915492957746,224,1737450.0
1182,BTC,2010-01-15,3096,35019,141,147,35019,142,35120,0,51.0615492957746,34889,9.13717364811092e-06,1.30506213159152,613.45,219,1744500.0
1182,BTC,2010-01-16,3102,35145,126,132,35145,126,35246,0,51.5952380952381,35014,8.12775182868236e-06,1.30506213159152,689.637096774194,222,1750750.0
1182,BTC,2010-01-17,3102,35276,131,131,35276,131,35377,0,50.0,35145,8.58953346782943e-06,1.30506213159152,652.561538461538,215,1757300.0
1182,BTC,2010-01-18,3103,35403,127,128,35403,126,35503,0,50.0,35270,8.12053484162788e-06,1.30506213159152,690.25,217,1763550.0
1182,BTC,2010-01-19,3103,35527,124,124,35527,124,35627,0,50.0,35394,8.0707939040005e-06,1.30506213159152,694.50406504065,215,1769750.0
1182,BTC,2010-01-20,3103,35685,158,158,35685,158,35785,0,50.0,35552,1.02216936381132e-05,1.30506213159152,548.363057324841,215,1777650.0
1182,BTC,2010-01-21,3114,35868,183,187,35868,184,35969,0,51.2950543478261,35727,1.14078725565707e-05,1.30506213159152,491.344827586207,235,1786400.0
1182,BTC,2010-01-22,3119,36003,135,141,36003,136,36105,0,50.7352941176471,35860,8.57272632608295e-06,1.30506213159152,653.840909090909,221,1793050.0
1182,BTC,2010-01-23,3120,36164,161,164,36164,162,36267,0,49.6975308641975,36020,1.04228503951133e-05,1.30506213159152,537.779874213837,218,1801050.0
1182,BTC,2010-01-24,3121,36318,154,156,36318,155,36422,0,50.0,36174,9.98330062615215e-06,1.30506213159152,561.457516339869,216,1808750.0
1182,BTC,2010-01-25,3178,36533,215,272,36533,215,36637,0,64.4186046511628,36385,1.39616490686027e-05,1.32325150713461,407.066666666667,251,1819300.0
1182,BTC,2010-01-26,3194,36730,197,215,36730,201,36838,0,52.8507462686567,36580,1.3142462056699e-05,1.34422497077103,439.29381443299,230,1829050.0
1182,BTC,2010-01-27,3214,36894,164,181,36894,166,37004,0,55.421686746988,36744,1.09925892480029e-05,1.34422497077103,525.208588957055,230,1837250.0
1182,BTC,2010-01-28,3235,37071,177,199,37071,179,37183,0,55.3072625698324,36921,1.19411333663402e-05,1.34422497077103,483.488636363636,229,1846100.0
1182,BTC,2010-01-29,3254,37269,198,213,37269,201,37384,0,53.7313432835821,37118,1.31332472369944e-05,1.34422497077103,439.602040816326,227,1855950.0
1182,BTC,2010-01-30,3287,37481,212,248,37481,214,37598,0,57.0093457943925,37328,1.40616130586636e-05,1.34422497077103,410.578947368421,235,1866450.0
1182,BTC,2010-01-31,3305,37647,166,184,37647,167,37765,0,55.9880239520958,37493,1.10124329803814e-05,1.34422497077103,524.262195121952,229,1874700.0
1182,BTC,2010-02-01,3322,37839,192,203,37839,193,37958,0,61.139896373057,37677,1.24049855429241e-05,1.34422497077103,465.409836065574,233,1883900.0
1182,BTC,2010-02-02,3343,37984,145,167,37984,146,38104,0,56.8493150684931,37822,1.00130066538396e-05,1.34422497077103,576.590277777777,232,1891150.0
1182,BTC,2010-02-03,3349,38254,270,277,38254,272,38376,0,50.7352941176471,38092,1.80714834411928e-05,1.34422497077103,319.475836431227,218,1904650.0
1182,BTC,2010-02-04,3390,38487,233,269,38487,234,38610,0,57.692264957265,38321,1.58130394592757e-05,1.38151590604063,375.232456140351,237,1916100.0
1182,BTC,2010-02-05,3634,38714,227,472,38714,227,38837,0,103.079295154185,38544,2.02299425880181e-05,1.81864853614541,386.112612612613,342,1927250.0
1182,BTC,2010-02-06,3664,38908,194,224,38908,206,39043,0,56.7961165048544,38736,1.73689722715129e-05,1.81864853614541,449.712041884817,237,1936850.0
1182,BTC,2010-02-07,3674,39130,222,230,39130,222,39265,0,51.1216216216216,38953,1.98723663196331e-05,1.81864853614541,393.060185185185,222,1947700.0
1182,BTC,2010-02-08,3797,39335,205,329,39335,208,39473,0,80.3028846153846,39153,1.80722725397849e-05,1.81864853614541,432.211055276382,290,1957700.0
1182,BTC,2010-02-09,4214,39545,210,623,39545,210,39683,0,148.809523809524,39360,1.86598178523813e-05,1.81864853614541,418.601941747573,446,1968050.0
1182,BTC,2010-02-10,4820,39714,169,777,39714,173,39856,0,223.699421965318,39528,1.52240585601075e-05,1.81864853614541,513.071856287425,628,1976450.0
1182,BTC,2010-02-11,4894,39883,169,245,39883,174,40030,0,69.8275862068966,39697,1.52882779037602e-05,1.81864853614541,510.916666666667,266,1984900.0
1182,BTC,2010-02-12,4933,40070,187,225,40070,188,40218,0,89.3617021276596,39880,1.69170639192545e-05,1.81864853614541,461.725274725275,255,1994050.0
1182,BTC,2010-02-13,5018,40304,234,318,40304,235,40453,0,75.7404255319149,40112,2.11698577140993e-05,1.81864853614541,368.969696969697,258,2005650.0
1182,BTC,2010-02-14,5071,40516,212,263,40516,219,40672,0,137.098219178082,40320,1.88929034091177e-05,1.82205762114026,414.212560386473,252,2016050.0
1182,BTC,2010-02-15,5162,40699,183,271,40699,185,40857,0,72.1620540540541,40496,2.2184170957619e-05,2.52773821507236,489.382857142857,278,2024850.0
1182,BTC,2010-02-16,5178,40898,199,217,40898,201,41058,0,52.3053233830846,40691,2.43840379220553e-05,2.52773821507236,445.231958762887,227,2034600.0
1182,BTC,2010-02-17,5201,41141,243,267,41141,250,41308,0,282.69,40930,3.01163178475369e-05,2.52773821507236,360.487394957983,234,2046550.0
1182,BTC,2010-02-18,5259,41352,211,267,41352,215,41523,0,61.8558139534884,41138,2.62229459052875e-05,2.52773821507236,414.009661835749,249,2056950.0
1182,BTC,2010-02-19,5263,41549,197,198,41549,195,41718,0,49.743641025641,41330,2.41091236570333e-05,2.52773821507236,450.30890052356,220,2066550.0
1182,BTC,2010-02-20,5276,41758,209,221,41758,210,41928,0,52.6190476190476,41538,2.63067468608652e-05,2.52773821507236,412.690821256039,223,2076950.0
1182,BTC,2010-02-21,5402,41983,225,344,41983,227,42155,0,76.7261233480176,41761,2.79632760016465e-05,2.52773821507236,388.243243243243,281,2088100.0
1182,BTC,2010-02-22,5669,42246,263,531,42246,265,42420,0,103.018867924528,42021,3.27984885087724e-05,2.52773821507236,331.007722007722,334,2101100.0
1182,BTC,2010-02-23,5670,42497,251,252,42497,251,42671,0,50.0,42271,3.13576662105572e-05,2.52773821507236,346.216867469879,216,2113600.0
1182,BTC,2010-02-24,5777,42670,173,283,42670,177,42848,0,78.2485875706215,42442,2.80357377697768e-05,3.31205512124119,507.394117647059,289,2122150.0
1182,BTC,2010-02-25,5920,42826,156,300,42826,158,43006,0,115.822784810127,42596,2.88814197955785e-05,3.78117925203377,562.300653594771,322,2129850.0
1182,BTC,2010-02-26,5940,43000,174,196,43000,176,43182,0,111.073863636364,42768,3.22949999994603e-05,3.78117925203377,502.865497076023,231,2138450.0
1182,BTC,2010-02-27,5949,43172,172,184,43172,175,43357,0,51.72,42940,3.29303227751786e-05,3.78117925203377,493.163742690059,223,2147050.0
1182,BTC,2010-02-28,6055,43329,157,264,43329,159,43516,0,82.3836477987421,43096,2.95894769111543e-05,3.78117925203377,548.845161290323,294,2154850.0
1182,BTC,2010-03-01,6087,43525,196,227,43525,199,43715,0,57.035175879397,43291,3.67079274618185e-05,3.78117925203377,442.41237113402,235,2164600.0
1182,BTC,2010-03-02,6127,43714,189,233,43714,193,43908,0,59.0673575129534,43479,3.52437994336456e-05,3.78117925203377,460.791443850267,241,2174000.0
1182,BTC,2010-03-03,6231,43866,152,260,43866,158,44066,0,112.658227848101,43631,2.87212169615911e-05,3.78117925203377,565.437086092716,310,2181600.0
1182,BTC,2010-03-04,6618,44052,186,575,44052,188,44254,0,152.127659574468,43816,3.49771465717175e-05,3.78117925203377,464.304347826087,455,2190850.0
1182,BTC,2010-03-05,6619,44224,172,175,44224,173,44427,0,50.2890173410405,43987,3.25743564755149e-05,3.78117925203377,498.552941176471,217,2199400.0
1182,BTC,2010-03-06,6711,44402,178,274,44402,183,44610,0,178.12781420765,44164,3.32412310995241e-05,3.78117925203377,488.551136363637,278,2208250.0
